date,product_category,sales_amount,quantity_sold,customer_age,customer_satisfaction,region,sales_channel,promotion_used,shipping_cost,profit_margin,total_profit,month,day_of_week,is_weekend
2024-12-30 11:20:07.070855,Books,11.2,8,19,2.9323121306772917,North,Phone,False,10.82,0.387,4.33,12,Monday,False
2024-12-31 11:20:07.070855,Books,116.79,8,32,4.207055720670595,South,Online,False,11.273457392461653,0.125,14.6,12,Tuesday,False
2025-01-01 11:20:07.070855,Home & Garden,120.59807888291465,4,39,4.669073058076818,South,In-Store,True,12.83,0.293,35.34,1,Wednesday,False
2025-01-02 11:20:07.070855,Electronics,128.46127085349158,8,43,4.548554836740406,West,Online,False,16.242876765277025,0.392,50.36,1,Thursday,False
2025-01-03 11:20:07.070855,Electronics,58.67381583405142,6,37,5.0,South,Online,False,,0.393,23.06,1,Friday,False
2025-01-04 11:20:07.070855,Books,52.05,3,27,2.6406090719941426,North,In-Store,False,20.57,0.241,12.54,1,Saturday,True
2025-01-05 11:20:07.070855,Home & Garden,51.20463979366802,10,39,4.742794798464755,East,In-Store,True,22.11,0.149,7.63,1,Sunday,True
2025-01-06 11:20:07.070855,Electronics,25.472540621162494,7,36,4.138867016281844,East,In-Store,True,13.71,0.161,4.1,1,Monday,False
2025-01-07 11:20:07.070855,Electronics,684.7881517624013,4,46,4.027711250152674,South,Online,False,9.552377405688205,0.367,251.32,1,Tuesday,False
2025-01-08 11:20:07.070855,Home & Garden,131.28,7,44,3.216326805606693,South,Online,False,14.977301122162748,0.374,49.1,1,Wednesday,False
2025-01-09 11:20:07.070855,Electronics,114.14512384879252,4,35,4.1340236846642,North,Online,False,13.480209737470302,0.282,32.19,1,Thursday,False
2025-01-10 11:20:07.070855,Electronics,181.16294078428123,3,24,1.2752520298288719,East,Online,True,15.81604396836921,0.33,59.78,1,Friday,False
2025-01-11 11:20:07.070855,Clothing,77.46025109178382,9,27,3.9708139260173265,West,Online,True,6.4300846552631565,0.322,24.94,1,Saturday,True
2025-01-12 11:20:07.070855,Home & Garden,7.7701341550608305,5,28,3.520537964254569,West,In-Store,True,22.77,0.299,2.32,1,Sunday,True
2025-01-13 11:20:07.070855,Home & Garden,42.64,6,31,4.532276856955798,South,In-Store,False,12.75,0.348,14.84,1,Monday,False
2025-01-14 11:20:07.070855,Electronics,79.76865897718024,5,38,3.7772402560783447,West,Online,False,10.517966175858238,0.306,24.41,1,Tuesday,False
2025-01-15 11:20:07.070855,Home & Garden,20.05,4,43,4.494780098946399,North,Online,False,13.17267291085464,0.26,5.21,1,Wednesday,False
2025-01-16 11:20:07.070855,Electronics,74.85683390998354,5,34,5.0,West,In-Store,False,8.77,0.171,12.8,1,Thursday,False
2025-01-17 11:20:07.070855,Clothing,329.54,4,35,4.960733074396464,South,Online,False,15.5398794097354,0.323,106.44,1,Friday,False
2025-01-18 11:20:07.070855,Home & Garden,103.63,12,36,4.926918166474106,North,In-Store,False,,0.242,25.08,1,Saturday,True
2025-01-19 11:20:07.070855,Home & Garden,29.68534858481308,7,28,3.900929754138254,East,Online,True,16.44737271503751,0.188,5.58,1,Sunday,True
2025-01-20 11:20:07.070855,Books,96.79,6,23,4.489581051672812,North,Online,False,4.955033227067495,0.341,33.01,1,Monday,False
2025-01-21 11:20:07.070855,Home & Garden,221.26,6,18,4.101730108709484,South,Phone,False,13.41,0.309,68.37,1,Tuesday,False
2025-01-22 11:20:07.070855,Home & Garden,163.55640979640185,6,26,4.258559277486501,South,Online,True,12.485640727542016,0.381,62.31,1,Wednesday,False
2025-01-23 11:20:07.070855,Electronics,129.21586808939665,4,40,4.412387923799157,West,Online,True,3.0760313468998053,0.15,19.38,1,Thursday,False
2025-01-24 11:20:07.070855,Clothing,28.59,7,26,4.185533456899159,West,Online,False,4.5902792196100055,0.295,8.43,1,Friday,False
2025-01-25 11:20:07.070855,Electronics,224.34052067247012,5,32,5.0,East,In-Store,False,24.81,0.173,38.81,1,Saturday,True
2025-01-26 11:20:07.070855,Electronics,129.7434715620892,6,40,4.204392767279552,East,In-Store,True,10.61,0.371,48.13,1,Sunday,True
2025-01-27 11:20:07.070855,Sports,123.38267061160688,4,41,4.687353055467894,South,Online,True,14.303754133208983,0.13,16.04,1,Monday,False
2025-01-28 11:20:07.070855,Clothing,103.05,8,22,4.974913725552116,South,Online,False,5.642439524928045,0.297,30.61,1,Tuesday,False
2025-01-29 11:20:07.070855,Books,155.95,4,46,5.0,South,In-Store,False,12.22,0.337,52.56,1,Wednesday,False
2025-01-30 11:20:07.070855,Home & Garden,31.97,7,48,3.6319793586377096,East,Online,False,14.86699727447139,0.206,6.59,1,Thursday,False
2025-01-31 11:20:07.070855,Books,199.9367558024666,8,21,4.899311700517578,South,In-Store,True,,0.386,77.18,1,Friday,False
2025-02-01 11:20:07.070855,Clothing,64.60598355784158,2,25,4.973373161645815,East,Online,True,11.808174358599391,0.355,22.94,2,Saturday,True
2025-02-02 11:20:07.070855,Home & Garden,423.5818585190311,7,49,5.0,South,Online,True,9.755005390314114,0.188,79.63,2,Sunday,True
2025-02-03 11:20:07.070855,Clothing,25.64025659636741,5,33,3.527828151881517,North,In-Store,True,21.87,0.102,2.62,2,Monday,False
2025-02-04 11:20:07.070855,Electronics,568.8912195884365,3,18,3.7857622360866015,North,Online,False,5.8950099340357065,0.189,107.52,2,Tuesday,False
2025-02-05 11:20:07.070855,Home & Garden,66.55,3,18,4.708790701330713,South,In-Store,False,13.85,0.184,12.25,2,Wednesday,False
2025-02-06 11:20:07.070855,Electronics,76.76391156375581,6,32,3.380662344769667,North,Online,False,5.968829577943155,0.367,28.17,2,Thursday,False
2025-02-07 11:20:07.070855,Electronics,92.64884511971094,6,21,4.334157269652764,East,Online,False,12.164840488174047,0.39,36.13,2,Friday,False
2025-02-08 11:20:07.070855,Home & Garden,43.5815126393357,4,30,5.0,West,Phone,True,10.01,0.121,5.27,2,Saturday,True
2025-02-09 11:20:07.070855,Electronics,233.0264088540073,6,35,4.057858110984371,North,Online,False,7.606149178731165,0.241,56.16,2,Sunday,True
2025-02-10 11:20:07.070855,Sports,92.1,12,52,4.038147162282194,West,In-Store,False,14.43,0.264,24.31,2,Monday,False
2025-02-11 11:20:07.070855,Sports,30.76,3,31,3.9468887879008823,North,Online,False,4.169996981187951,0.128,3.94,2,Tuesday,False
2025-02-12 11:20:07.070855,Sports,48.688560616999276,7,47,4.532613416974346,East,In-Store,True,6.84,0.213,10.37,2,Wednesday,False
2025-02-13 11:20:07.070855,Clothing,465.11,6,52,3.4145103405151693,North,In-Store,False,18.72,0.195,90.7,2,Thursday,False
2025-02-14 11:20:07.070855,Electronics,851.1440107674645,4,52,4.104913887231559,North,Online,True,6.964519246523979,0.261,222.15,2,Friday,False
2025-02-15 11:20:07.070855,Sports,71.76048886248951,5,38,5.0,South,In-Store,True,22.3,0.298,21.38,2,Saturday,True
2025-02-16 11:20:07.070855,Clothing,56.71,11,18,4.737959231692254,West,In-Store,False,18.89,0.311,17.64,2,Sunday,True
2025-02-17 11:20:07.070855,Sports,61.56,2,40,4.808780545185826,West,Online,False,3.2232861557268944,0.141,8.68,2,Monday,False
2025-02-18 11:20:07.070855,Sports,96.17469903173517,9,47,3.9397309545306696,East,Online,True,12.503898120430563,0.344,33.08,2,Tuesday,False
2025-02-19 11:20:07.070855,Books,15.882137084816577,4,34,5.0,East,Online,True,5.353836917165319,0.304,4.83,2,Wednesday,False
2025-02-20 11:20:07.070855,Electronics,106.76386012930658,6,55,4.198356560531248,West,Online,False,10.521533053212476,0.367,39.18,2,Thursday,False
2025-02-21 11:20:07.070855,Clothing,10.616074416274676,5,45,3.524146421938428,South,Online,True,15.890959421758945,0.235,2.49,2,Friday,False
2025-02-22 11:20:07.070855,Books,81.39,12,41,4.254617795791799,South,Online,False,9.77736453411589,0.368,29.95,2,Saturday,True
2025-02-23 11:20:07.070855,Clothing,86.57505520868156,4,48,5.0,West,Online,True,14.629283594949305,0.36,31.17,2,Sunday,True
2025-02-24 11:20:07.070855,Electronics,104.18330501635263,5,39,4.289978514422803,North,In-Store,True,9.75,0.232,24.17,2,Monday,False
2025-02-25 11:20:07.070855,Home & Garden,263.48,4,18,4.185854220095798,West,Online,False,10.13683598913209,0.214,56.38,2,Tuesday,False
2025-02-26 11:20:07.070855,Sports,16.03,4,29,4.8436027329763744,North,In-Store,False,22.12,0.38,6.09,2,Wednesday,False
2025-02-27 11:20:07.070855,Home & Garden,10.13502238953408,9,49,3.3769602846580407,West,Online,True,5.234899144644444,0.315,3.19,2,Thursday,False
2025-02-28 11:20:07.070855,Home & Garden,68.34,2,25,3.3886988825261977,North,Online,False,5.5794128973699335,0.378,25.83,2,Friday,False
2025-03-01 11:20:07.070855,Electronics,414.10759012916105,6,32,2.8319129280238227,South,In-Store,True,13.91,0.339,140.38,3,Saturday,True
2025-03-02 11:20:07.070855,Home & Garden,294.87099090029,8,22,4.511116448320991,West,Online,True,9.808484859677737,0.283,83.45,3,Sunday,True
2025-03-03 11:20:07.070855,Sports,34.51,4,56,4.568893287271998,East,Online,False,8.302882468198582,0.135,4.66,3,Monday,False
2025-03-04 11:20:07.070855,Electronics,418.9534986613357,8,55,5.0,North,Online,False,16.049346628353202,0.187,78.34,3,Tuesday,False
2025-03-05 11:20:07.070855,Clothing,52.54,6,24,4.396030952305653,South,Online,False,5.05885827651182,0.391,20.54,3,Wednesday,False
2025-03-06 11:20:07.070855,Books,45.94,8,36,4.064166867376995,East,Online,False,7.565466828258088,0.196,9.0,3,Thursday,False
2025-03-07 11:20:07.070855,Home & Garden,132.11,6,26,4.610182005145525,South,Phone,False,19.18,0.128,16.91,3,Friday,False
2025-03-08 11:20:07.070855,Home & Garden,104.83,8,42,4.69466015649801,North,Online,False,6.869618824972573,0.312,32.71,3,Saturday,True
2025-03-09 11:20:07.070855,Home & Garden,10.231803950210812,6,41,3.698984293285072,West,In-Store,True,18.13,0.32,3.27,3,Sunday,True
2025-03-10 11:20:07.070855,Clothing,280.68595029285245,5,44,4.996271498436023,South,In-Store,True,8.28,0.186,52.21,3,Monday,False
2025-03-11 11:20:07.070855,Electronics,466.43141200581954,6,38,4.737176231226802,West,Online,False,3.2932697674369753,0.189,88.16,3,Tuesday,False
2025-03-12 11:20:07.070855,Books,29.21,12,70,4.434302396192181,West,Online,False,4.82863552915625,0.241,7.04,3,Wednesday,False
2025-03-13 11:20:07.070855,Books,81.11,8,22,4.877682560813228,South,In-Store,False,23.6,0.107,8.68,3,Thursday,False
2025-03-14 11:20:07.070855,Books,89.48,7,18,4.915812314538934,South,In-Store,False,16.04,0.337,30.15,3,Friday,False
2025-03-15 11:20:07.070855,Sports,70.86,4,30,4.290192382347102,South,Online,False,12.768566647723235,0.195,13.82,3,Saturday,True
2025-03-16 11:20:07.070855,Clothing,34.775427654125,1,18,3.6367801431897897,West,Online,True,7.521378268616335,0.356,12.38,3,Sunday,True
2025-03-17 11:20:07.070855,Clothing,27.89,11,18,4.64968414459462,East,Online,False,10.169232144422999,0.341,9.51,3,Monday,False
2025-03-18 11:20:07.070855,Books,53.22,6,22,4.1855440188318385,North,Online,False,8.064857938293875,0.298,15.86,3,Tuesday,False
2025-03-19 11:20:07.070855,Home & Garden,176.4,6,23,3.214360543873188,East,Online,False,14.11143282371636,0.197,34.75,3,Wednesday,False
2025-03-20 11:20:07.070855,Home & Garden,96.71367508936963,4,23,5.0,West,In-Store,True,19.95,0.255,24.66,3,Thursday,False
2025-03-21 11:20:07.070855,Books,37.69,5,41,4.485384500998785,South,Online,False,11.760789926450855,0.233,8.78,3,Friday,False
2025-03-22 11:20:07.070855,Books,118.12,3,28,5.0,South,In-Store,False,5.93,0.202,23.86,3,Saturday,True
2025-03-23 11:20:07.070855,Clothing,3.16,3,32,,North,In-Store,False,15.99,0.354,1.12,3,Sunday,True
2025-03-24 11:20:07.070855,Clothing,172.22,8,45,4.490245180540224,North,Online,False,10.994659190303073,0.245,42.19,3,Monday,False
2025-03-25 11:20:07.070855,Electronics,19.972035899822213,4,25,4.781231386281494,East,Online,False,15.336650608089846,0.35,6.99,3,Tuesday,False
2025-03-26 11:20:07.070855,Home & Garden,38.0,2,31,4.994660327815496,East,In-Store,False,10.15,0.132,5.02,3,Wednesday,False
2025-03-27 11:20:07.070855,Electronics,29.50409094016244,4,39,3.833289361224888,North,In-Store,False,10.4,0.142,4.19,3,Thursday,False
2025-03-28 11:20:07.070855,Clothing,14.270979874758433,8,18,4.127816135401344,West,In-Store,True,13.23,0.393,5.61,3,Friday,False
2025-03-29 11:20:07.070855,Clothing,174.31,6,18,4.591611955329821,East,Online,False,5.918726409400267,0.276,48.11,3,Saturday,True
2025-03-30 11:20:07.070855,Electronics,72.40085434703373,6,39,3.569259095095976,South,Online,False,5.1608689541921615,0.253,18.32,3,Sunday,True
2025-03-31 11:20:07.070855,Home & Garden,77.21,5,40,5.0,South,Online,False,12.46044578607106,0.257,19.84,3,Monday,False
2025-04-01 11:20:07.070855,Electronics,74.24060593706476,6,59,3.1462334618567365,West,Online,True,10.795822406588778,0.165,12.25,4,Tuesday,False
2025-04-02 11:20:07.070855,Electronics,223.7071918284485,6,36,3.3881676789112722,North,In-Store,False,22.23,0.316,70.69,4,Wednesday,False
2025-04-03 11:20:07.070855,Books,64.64626846979439,4,44,5.0,East,Online,True,12.490510960108374,0.125,8.08,4,Thursday,False
2025-04-04 11:20:07.070855,Clothing,14.843894281964397,4,32,4.784503826915785,South,In-Store,True,10.64,0.272,4.04,4,Friday,False
2025-04-05 11:20:07.070855,Electronics,397.74594937128586,7,38,3.739261712937744,North,Online,False,11.65477619757497,0.271,107.79,4,Saturday,True
2025-04-06 11:20:07.070855,Clothing,39.17390409972979,7,55,5.0,East,In-Store,True,6.66,0.374,14.65,4,Sunday,True
2025-04-07 11:20:07.070855,Books,11.878243207361393,5,18,4.8907667791563965,West,Phone,True,23.31,0.258,3.06,4,Monday,False
2025-04-08 11:20:07.070855,Electronics,93.84077593020446,10,39,4.086462236436414,South,Online,False,9.101019446081436,0.141,13.23,4,Tuesday,False
2025-04-09 11:20:07.070855,Home & Garden,213.31970285914326,7,60,5.0,West,In-Store,True,12.87,0.272,58.02,4,Wednesday,False
2025-04-10 11:20:07.070855,Electronics,239.77555035034416,6,38,2.895829516325769,West,Online,False,7.187905868693,0.127,30.45,4,Thursday,False
2025-04-11 11:20:07.070855,Electronics,103.483795278664,6,54,4.9802157870050205,West,Online,True,7.460118911805589,0.161,16.66,4,Friday,False
2025-04-12 11:20:07.070855,Clothing,38.5,5,27,4.94923462317001,East,In-Store,False,10.04,0.109,4.2,4,Saturday,True
2025-04-13 11:20:07.070855,Clothing,39.58,11,34,5.0,West,In-Store,False,12.5,0.254,10.05,4,Sunday,True
2025-04-14 11:20:07.070855,Home & Garden,435.61,7,35,3.8163508791875693,East,Online,False,13.67498441289998,0.125,54.45,4,Monday,False
2025-04-15 11:20:07.070855,Home & Garden,70.49230858750123,3,18,4.219976654710694,East,Online,True,11.284579366366158,0.241,16.99,4,Tuesday,False
2025-04-16 11:20:07.070855,Sports,95.63831781100642,5,20,4.597294075312204,West,In-Store,True,11.08,0.38,36.34,4,Wednesday,False
2025-04-17 11:20:07.070855,Clothing,153.68490476026815,4,21,4.742318498881281,West,In-Store,True,14.38,0.316,48.56,4,Thursday,False
2025-04-18 11:20:07.070855,Clothing,69.32,3,44,5.0,North,Online,False,15.88254737802707,0.123,8.53,4,Friday,False
2025-04-19 11:20:07.070855,Books,42.14,6,45,5.0,South,In-Store,False,6.05,0.167,7.04,4,Saturday,True
2025-04-20 11:20:07.070855,Electronics,80.89112056155342,7,38,3.4560121495585094,North,Online,True,12.072968819489946,0.302,24.43,4,Sunday,True
2025-04-21 11:20:07.070855,Clothing,58.58033956453508,6,44,4.17474103603694,South,Online,True,5.546031514031901,0.368,21.56,4,Monday,False
2025-04-22 11:20:07.070855,Electronics,114.07284669438336,11,33,3.9525620791411358,South,Online,True,14.563650524650946,0.11,12.55,4,Tuesday,False
2025-04-23 11:20:07.070855,Electronics,176.54207931863027,6,49,4.396440847482782,North,Online,False,12.914670015136105,0.344,60.73,4,Wednesday,False
2025-04-24 11:20:07.070855,Sports,57.51,6,35,5.0,North,In-Store,False,16.06,0.269,15.47,4,Thursday,False
2025-04-25 11:20:07.070855,Books,113.6,5,35,4.656026937375603,South,Online,False,13.650455565011988,0.264,29.99,4,Friday,False
2025-04-26 11:20:07.070855,Home & Garden,50.36,5,31,5.0,South,Phone,False,7.03,0.387,19.49,4,Saturday,True
2025-04-27 11:20:07.070855,Clothing,59.06,4,43,4.523203346692384,South,Online,False,7.455985427858787,0.324,19.14,4,Sunday,True
2025-04-28 11:20:07.070855,Electronics,13.58929807763856,7,29,4.294373730154907,East,In-Store,True,15.77,0.355,4.82,4,Monday,False
2025-04-29 11:20:07.070855,Electronics,363.1663979409306,5,46,4.491243781234222,South,In-Store,True,21.23,0.206,74.81,4,Tuesday,False
2025-04-30 11:20:07.070855,Electronics,156.9403003663528,3,21,3.4983806640206367,West,In-Store,False,9.33,0.266,41.75,4,Wednesday,False
2025-05-01 11:20:07.070855,Clothing,148.12,10,21,4.443321416003579,West,In-Store,False,21.06,0.285,42.21,5,Thursday,False
2025-05-02 11:20:07.070855,Home & Garden,3.02,6,43,5.0,West,Online,False,9.518532026452766,0.196,0.59,5,Friday,False
2025-05-03 11:20:07.070855,Home & Garden,440.7,10,33,4.756095000704597,North,In-Store,False,8.78,0.271,119.43,5,Saturday,True
2025-05-04 11:20:07.070855,Electronics,81.19359405064715,6,29,3.64991071890603,North,In-Store,False,20.18,0.171,13.88,5,Sunday,True
2025-05-05 11:20:07.070855,Sports,165.37,6,45,3.6464565113788554,North,Online,False,4.782292149596621,0.143,23.65,5,Monday,False
2025-05-06 11:20:07.070855,Home & Garden,19.3,2,27,3.5675435578288504,South,In-Store,False,15.3,0.212,4.09,5,Tuesday,False
2025-05-07 11:20:07.070855,Home & Garden,100.76,6,32,4.340469038034761,West,Online,False,3.1717696472346852,0.322,32.44,5,Wednesday,False
2025-05-08 11:20:07.070855,Home & Garden,20.501586762734583,9,51,5.0,South,Online,True,6.17067620413935,0.375,7.69,5,Thursday,False
2025-05-09 11:20:07.070855,Clothing,29.26,7,53,3.1813128189870383,East,In-Store,False,17.02,0.237,6.93,5,Friday,False
2025-05-10 11:20:07.070855,Electronics,1080.148157170886,3,53,4.248108076947996,East,Online,False,12.572442937559256,0.293,316.48,5,Saturday,True
2025-05-11 11:20:07.070855,Clothing,45.12,6,31,4.515771529151184,North,In-Store,False,13.09,0.131,5.91,5,Sunday,True
2025-05-12 11:20:07.070855,Books,67.86,6,49,2.683871969230796,East,Online,False,6.904093671530795,0.371,25.18,5,Monday,False
2025-05-13 11:20:07.070855,Electronics,377.6550012237893,5,23,3.5161939738191945,West,Online,False,6.266789676044673,0.271,102.34,5,Tuesday,False
2025-05-14 11:20:07.070855,Electronics,138.5773516305036,7,24,3.678410026949593,East,Online,True,9.897807985395366,0.334,46.28,5,Wednesday,False
2025-05-15 11:20:07.070855,Electronics,139.91882034646463,6,18,3.5343680630040617,North,Online,False,14.80585782364918,0.338,47.29,5,Thursday,False
2025-05-16 11:20:07.070855,Electronics,145.753435261546,7,55,4.6003891069979375,South,In-Store,True,22.01,0.177,25.8,5,Friday,False
2025-05-17 11:20:07.070855,Books,603.9,6,24,3.8063520764958345,East,Online,False,4.270518392323793,0.259,156.41,5,Saturday,True
2025-05-18 11:20:07.070855,Home & Garden,51.54,5,33,4.1284020364418845,West,Online,False,3.1796436862207083,0.388,20.0,5,Sunday,True
2025-05-19 11:20:07.070855,Clothing,70.48436520819715,8,24,4.858876606359856,West,Online,True,15.080173398885657,0.127,8.95,5,Monday,False
2025-05-20 11:20:07.070855,Electronics,321.7737581473723,6,43,4.867707513366852,West,Online,True,10.369666539698306,0.305,98.14,5,Tuesday,False
2025-05-21 11:20:07.070855,Clothing,164.93,8,30,4.958843092568198,South,In-Store,False,15.76,0.389,64.16,5,Wednesday,False
2025-05-22 11:20:07.070855,Clothing,178.94,7,19,2.6974220288744357,West,Online,False,11.457544675183131,0.19,34.0,5,Thursday,False
2025-05-23 11:20:07.070855,Electronics,277.51394060938975,5,40,5.0,North,In-Store,True,11.29,0.358,99.35,5,Friday,False
2025-05-24 11:20:07.070855,Clothing,17.41,9,18,3.7624590275148364,North,In-Store,False,14.64,0.38,6.62,5,Saturday,True
2025-05-25 11:20:07.070855,Clothing,279.62,5,24,4.433116254480831,West,In-Store,False,24.37,0.324,90.6,5,Sunday,True
2025-05-26 11:20:07.070855,Home & Garden,19.044992693554438,4,18,3.7873404664908232,East,In-Store,True,18.44,0.169,3.22,5,Monday,False
2025-05-27 11:20:07.070855,Home & Garden,73.89,6,18,4.401933241800005,West,Online,False,6.22198859418415,0.2,14.78,5,Tuesday,False
2025-05-28 11:20:07.070855,Electronics,72.97189716446586,11,37,4.648742235806851,North,Online,False,3.9613988461105523,0.111,8.1,5,Wednesday,False
2025-05-29 11:20:07.070855,Clothing,51.21,7,18,3.977958515952366,North,In-Store,False,9.09,0.349,17.87,5,Thursday,False
2025-05-30 11:20:07.070855,Home & Garden,75.85,5,18,3.8903446340807233,North,In-Store,False,20.33,0.355,26.93,5,Friday,False
2025-05-31 11:20:07.070855,Clothing,61.3063707231138,4,34,4.4170071514616165,East,In-Store,True,10.91,0.29,17.78,5,Saturday,True
2025-06-01 11:20:07.070855,Books,72.978827873627,4,28,4.540893657308601,East,In-Store,True,5.43,0.206,15.03,6,Sunday,True
2025-06-02 11:20:07.070855,Home & Garden,249.30241540378307,6,58,5.0,East,Online,True,16.527448388876987,0.123,30.66,6,Monday,False
2025-06-03 11:20:07.070855,Electronics,173.02629772975436,3,57,5.0,North,Online,False,4.866182360163103,0.326,56.41,6,Tuesday,False
2025-06-04 11:20:07.070855,Electronics,127.33907440282339,7,24,3.7732014476799223,South,In-Store,False,5.19,0.318,40.49,6,Wednesday,False
2025-06-05 11:20:07.070855,Home & Garden,143.18,3,41,4.637720779223668,West,In-Store,False,9.74,0.374,53.55,6,Thursday,False
2025-06-06 11:20:07.070855,Electronics,276.45002909481644,6,43,5.0,West,Online,False,5.6464539514620755,0.319,88.19,6,Friday,False
2025-06-07 11:20:07.070855,Home & Garden,16.0,3,27,4.958200075199305,North,In-Store,False,13.44,0.349,5.58,6,Saturday,True
2025-06-08 11:20:07.070855,Sports,99.23,7,18,4.539829116304641,East,Online,False,16.696016068256533,0.324,32.15,6,Sunday,True
2025-06-09 11:20:07.070855,Home & Garden,110.08,4,34,3.9893878115968167,South,Online,False,18.060335721120687,0.289,31.81,6,Monday,False
2025-06-10 11:20:07.070855,Clothing,43.9585013351642,6,32,4.581494479297513,South,In-Store,True,14.14,0.228,10.02,6,Tuesday,False
2025-06-11 11:20:07.070855,Home & Garden,246.41226378287442,3,29,3.2593045173596233,East,In-Store,True,13.22,0.371,91.42,6,Wednesday,False
2025-06-12 11:20:07.070855,Clothing,46.99,7,40,4.181444135437851,West,Online,False,12.659648639066916,0.295,13.86,6,Thursday,False
2025-06-13 11:20:07.070855,Clothing,61.9,7,25,4.560375535438094,West,Online,False,6.95012290387531,0.22,13.62,6,Friday,False
2025-06-14 11:20:07.070855,Sports,45.92,8,21,4.427500357965947,South,Online,False,3.468411525856424,0.125,5.74,6,Saturday,True
2025-06-15 11:20:07.070855,Clothing,55.46,7,36,4.268127483858119,South,In-Store,False,23.78,0.187,10.37,6,Sunday,True
2025-06-16 11:20:07.070855,Sports,17.0249024217989,7,39,4.061640970823384,East,Online,True,5.521337466161956,0.263,4.48,6,Monday,False
2025-06-17 11:20:07.070855,Sports,12.94,5,20,3.808821301568733,West,In-Store,False,8.97,0.183,2.37,6,Tuesday,False
2025-06-18 11:20:07.070855,Electronics,602.3700046376485,5,46,4.859548872516525,South,In-Store,False,14.45,0.166,99.99,6,Wednesday,False
2025-06-19 11:20:07.070855,Electronics,36.77769445383196,8,18,4.001810210053627,West,In-Store,False,14.83,0.258,9.49,6,Thursday,False
2025-06-20 11:20:07.070855,Electronics,36.34579337652178,6,28,3.9699400876196114,South,Online,False,3.6225112064658167,0.151,5.49,6,Friday,False
2025-06-21 11:20:07.070855,Electronics,10.542361452417888,6,31,4.1006034916789815,East,In-Store,False,7.96,0.34,3.58,6,Saturday,True
2025-06-22 11:20:07.070855,Electronics,75.62182228654409,9,27,4.1761470960672415,West,Online,False,7.429836589464507,0.245,18.53,6,Sunday,True
2025-06-23 11:20:07.070855,Home & Garden,14.54,5,28,3.8881585330317727,South,Online,False,11.165160620608217,0.272,3.95,6,Monday,False
2025-06-24 11:20:07.070855,Electronics,545.5346117403878,3,57,5.0,South,Online,False,6.288538066984929,0.144,78.56,6,Tuesday,False
2025-06-25 11:20:07.070855,Clothing,149.88,4,24,3.8252839267754664,South,Online,False,8.804956016728717,0.197,29.53,6,Wednesday,False
2025-06-26 11:20:07.070855,Books,22.06798473957229,5,64,5.0,South,In-Store,True,16.15,0.223,4.92,6,Thursday,False
2025-06-27 11:20:07.070855,Electronics,1042.2581343580691,7,40,5.0,East,Online,True,15.154224402160121,0.342,356.45,6,Friday,False
2025-06-28 11:20:07.070855,Books,173.66080065159377,10,36,3.451967105400273,West,Online,True,6.013824852115912,0.331,57.48,6,Saturday,True
2025-06-29 11:20:07.070855,Electronics,70.31611436986228,4,40,4.3149854604934434,West,Phone,True,7.67,0.167,11.74,6,Sunday,True
2025-06-30 11:20:07.070855,Electronics,12.217697753480806,6,65,4.1197286587549735,North,Online,False,11.445354007371987,0.285,3.48,6,Monday,False
2025-07-01 11:20:07.070855,Home & Garden,539.66,4,23,,West,In-Store,False,19.93,0.173,93.36,7,Tuesday,False
2025-07-02 11:20:07.070855,Home & Garden,14.344730408580212,3,21,4.758321736600284,North,Online,True,4.727147344625906,0.396,5.68,7,Wednesday,False
2025-07-03 11:20:07.070855,Books,10.480379940947191,5,25,3.9995495520353814,South,Online,True,8.368716407747748,0.386,4.05,7,Thursday,False
2025-07-04 11:20:07.070855,Home & Garden,169.74660737113783,10,35,4.532910302137192,East,In-Store,True,5.36,0.269,45.66,7,Friday,False
2025-07-05 11:20:07.070855,Books,626.25,5,18,4.675038003388458,East,Online,False,2.9855709084097777,0.31,194.14,7,Saturday,True
2025-07-06 11:20:07.070855,Electronics,623.8232278896514,6,35,4.046307681382107,South,Online,False,9.685165894665861,0.34,212.1,7,Sunday,True
2025-07-07 11:20:07.070855,Electronics,267.82945056411705,9,55,4.1408480342617136,North,Online,False,5.8009416741792785,0.316,84.63,7,Monday,False
2025-07-08 11:20:07.070855,Books,98.96,9,36,3.550526409439992,South,Online,False,12.529727353350722,0.31,30.68,7,Tuesday,False
2025-07-09 11:20:07.070855,Books,150.68242533029812,6,31,3.552373990417594,East,Online,True,13.594808255362626,0.388,58.46,7,Wednesday,False
2025-07-10 11:20:07.070855,Sports,116.62,4,27,1.8913503618465295,East,Online,False,11.091633286800796,0.279,32.54,7,Thursday,False
2025-07-11 11:20:07.070855,Clothing,81.8751884725147,10,45,4.628345382360401,West,Online,True,10.104206659184477,0.291,23.83,7,Friday,False
2025-07-12 11:20:07.070855,Clothing,60.59,3,25,5.0,North,In-Store,False,14.94,0.355,21.51,7,Saturday,True
2025-07-13 11:20:07.070855,Books,51.29,9,57,4.378277421146358,West,Online,False,4.503961939968777,0.301,15.44,7,Sunday,True
2025-07-14 11:20:07.070855,Clothing,25.69,8,58,3.402441470597855,East,Online,False,14.610272245016999,0.32,8.22,7,Monday,False
2025-07-15 11:20:07.070855,Sports,41.24,7,38,3.672027558031086,East,Online,False,15.300079613039836,0.17,7.01,7,Tuesday,False
2025-07-16 11:20:07.070855,Books,10.04,10,34,3.613470977012587,West,In-Store,False,8.63,0.211,2.12,7,Wednesday,False
